tweet;created_at;source
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 23:15:51+00:00;Twitter Web App
"fight club ✅
taxi driver ✅
scarface ✅
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive ✅
donnie darko ✅
lobo de w. street ❌
500 dias com ela ✅
joker ✅
o abutre ✅
o farol ❌
ilha do medo ✅
a outra história americana ✅
the batman ✅ https://t.co/W0L44pXlcC";2022-05-20 23:15:36+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 23:15:36+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 23:15:24+00:00;Twitter for Android
RT @porceIaindoIIx: vejo umas fanarts de batman e me questiono se vimos o mesmo filme;2022-05-20 23:15:16+00:00;Twitter for Android
Acabou de entrar na Disney Plus o filme do Tico e Teco defensores da lei, e tem um monte de participações especiais, tem do Batman até o Sonic Feio kkkkk bem divertido, na verdade é uma homenagem aos desenhos, games, filmes...Muito easter egg, vale a vista https://t.co/UDS1zw4H23;2022-05-20 23:15:00+00:00;Twitter for Android
@V1torF @RenatinGostoso @notearstocry200 @Nacao_DC Tem não Bro. É igual o Batman só que mais pegador. Isso deixa ele sexi;2022-05-20 23:14:50+00:00;Twitter for Android
@Pesgrau Pq é o batman;2022-05-20 23:14:43+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 23:14:38+00:00;Twitter for iPhone
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 23:14:30+00:00;Twitter for Android
"RT @Juruna53: Arte de rua; streetart em Sampa
São Paulo, Brasil
Local: Beco do Batman
Data: 2021/04/02
Câmera: #iPhone_XR
Foto: J Goncalves…";2022-05-20 23:14:10+00:00;graffiti_bot
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 23:13:38+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 23:13:13+00:00;Twitter for Android
"@Wesalysapeca batman do ben affleck e sonic feio no filme do tico e teco

ISSO SIM É MULTIVERSO DA LOUCURA MLK";2022-05-20 23:13:08+00:00;Twitter Web App
RT @Pa_Aleatorio: The Boys: faz paródia de Batman vs Superman em novo trailer https://t.co/S5YCFNLuE8;2022-05-20 23:13:07+00:00;Twitter for Android
"Bingo de filmes INCEL

fight club ✅
taxi driver ✅
scarface (83) ✅
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive ✅
donnie darko ✅
lobo de w. street ✅
500 dias com ela ❌
joker ✅
o abutre ❌
o farol ❌
ilha do medo ❌
a outra história americana ❌
the batman ❌ https://t.co/RoC54CUVwH";2022-05-20 23:12:27+00:00;Twitter for Android
@teozinho00 @1998crvg777 @VarkCrvg777 As três principais defesas que o Batman fez quase em sequência teriam todas entrado ano passado. Assim, estaria aberto 3-0...;2022-05-20 23:12:25+00:00;Twitter for Android
não esperava que o dylan fosse postar vídeos vendo the batman, mas como sempre não me decepcionei ajsksjs;2022-05-20 23:12:21+00:00;Twitter for Android
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 23:11:47+00:00;Twitter for Android
@cookiewhat_ Um the Batman por episódio;2022-05-20 23:11:45+00:00;Twitter for Android
@Pesgrau Ele secretamente é o batman;2022-05-20 23:11:32+00:00;Twitter for Android
"RT @DCverso1: Por essa ninguém esperava! 

O #Batman apareceu rapidamente no filme #ChipandDaleRescueRangers

Lançado hoje na Disney Plus.…";2022-05-20 23:11:20+00:00;Twitter for Android
BATMAN - NÃO É UM HERÓI, É MILICIANO E BATE EM POBRE ? https://t.co/i9RN5nZNPB via @YouTube;2022-05-20 23:11:09+00:00;Twitter Web App
@cosmiczily Eu levei o meu, fiquei famoso virei o Batman 💪💪💪;2022-05-20 23:10:58+00:00;Twitter for Android
@ramewda Batman é a fursona do Bruce;2022-05-20 23:10:50+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 23:10:41+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 23:10:37+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 23:10:24+00:00;Twitter for Android
"Já pensou se tivessem feito um filme da Liga da Justiça em 1990? Confere aí esse trailer retrô firme!

#JusticeLeague #LigaDaJustica #Superman #Batman #WonderWoman #Flash #Joker #LexLuthor 

Justice League Retro Trailer (1990s) [Fan Made] https://t.co/VIkJXTW4yY via @YouTube";2022-05-20 23:10:04+00:00;Twitter Web App
@lvyIone @HBOMaxBR É… se intenção da direção era passar a ideia de um Batman canastrão, confuso, sem graça, fraco, inseguro, chato, realmente a atuação de Pattinson foi primorosa. Oscar p esse gênio!;2022-05-20 23:09:47+00:00;Twitter for iPhone
Mais uma edição de Mais um Marcelo News! saiu https://t.co/KffUrrPw3T Agradecimentos a @biaa_falando @omelete @Keylarissa #quadrinhos #batman;2022-05-20 23:09:08+00:00;Paper.li
nossa mas o robert de batman é uma delicia que tesao;2022-05-20 23:09:02+00:00;Twitter for Android
@mafereuzinha Se vc é feia eu sou o Batman;2022-05-20 23:08:26+00:00;Twitter for Android
@pedrobaviera quando te assaltarem não esqueça de ligar para o batman;2022-05-20 23:08:24+00:00;Twitter Web App
"RT @Riddbex: Amanhã eu continuo
Decidi assistir The Batman de novo e decidi continuar o rascunho do Charada https://t.co/LBja2sVK7H";2022-05-20 23:08:12+00:00;Twitter for Android
Nunca me identifiquei tanto com um Batman quanto o do Pattinson https://t.co/eCg35YJ8Rx;2022-05-20 23:06:42+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 23:06:32+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 23:06:06+00:00;Twitter for iPhone
"RT @davi_matz: Estava se perguntando se não tinha um vídeo do  #Batman da década 1960 e sua transformação em #TheBatman?
Tá na mão.

#fanar…";2022-05-20 23:05:31+00:00;Twitter Web App
@LegiaoDosHerois pera, eu nn vi o filme, esse role do Batman é real? puta merda;2022-05-20 23:05:12+00:00;Twitter for Android
O coringa q esse Batman merecia https://t.co/0PJfOrmAbu;2022-05-20 23:05:06+00:00;Twitter for Android
"Arte de rua; streetart em Sampa
São Paulo, Brasil
Local: Beco do Batman
Data: 2021/04/02
Câmera: #iPhone_XR
Foto: J Goncalves
#artederua #artwork #capturestreets #graffiti #graffitiart #streetphoto #StreetArt #streetartsp #streetart_official #streetarteverywhere #PhotoJuruna https://t.co/njzQYfvdV9";2022-05-20 23:05:06+00:00;Twitter Web App
@toxopIasmose desses só vi the batman e até hj n terminei https://t.co/AcaybHYcPl;2022-05-20 23:05:04+00:00;Twitter for Android
"Eu amo ver as pequenas introduções da DC no mundo da Disney 

Começou com Eternos, com a criança confundindo um deles com o Superman 

E agora o Batman no Tico e Teco 

Vem aí";2022-05-20 23:04:35+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 23:04:01+00:00;Twitter for Android
"RT @lpMandy14: Thiago Rodrigues, nosso batman da colina, tem salvado tudo lá atrás.

Sabemos que algum momento ele pode falhar e entregar u…";2022-05-20 23:03:55+00:00;Twitter for Android
RT @Thumbseinerd: A pergunta que não cala, o batman solaria a feiticeira Escarlate msm com preparo? https://t.co/tqcS7z8Hdz;2022-05-20 23:03:47+00:00;Twitter for Android
Cavaleiro da Lua ou Batman?;2022-05-20 23:03:33+00:00;Twitter for Android
@Thumbseinerd Batman com preparo já teria uma armadura que deixa ele imune a magia e a manipulação da realidade logo ele sola fds;2022-05-20 23:03:33+00:00;Twitter for Android
"eu sei q oq eu vou falar aqui é mais algo mais do meu ponto e tals mas-

o shipp do batman entre o charada e meio esquisito pra mim, confesso q me deixa desconfortável- 😟";2022-05-20 23:03:23+00:00;Twitter Web App
@p8ilipe Meu Batman funciona melhor, Taz tenho que treinar mais;2022-05-20 23:02:20+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 23:02:13+00:00;Twitter for iPhone
esquecerem o rei, o batman lego https://t.co/otFTeIfKn4;2022-05-20 23:01:57+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 23:01:41+00:00;Twitter for Android
É mentira eu não quero filme do Batman não parem de fazer filme de herói;2022-05-20 23:01:19+00:00;Twitter for Android
"Só eu que acho que é uma boa oportunidade de expandir o universo da dc nos filmes com uma espécie de crossover ou ao menos menção do batman no filme do super choque, assim como acontece nos desenhos 

Sei lá tava pensando";2022-05-20 23:01:16+00:00;Twitter for Android
@marcosomelo @HBOMaxBR emo não, depressivo e quebrado, uma versão do Batman muito mais traumatizada e o Pattinson passou isso muito bem na atuação dele, juntamente com as atuações do Paul, do Collin, da Zoe, e outros. A direção de todos os aspectos foram de alto nível e o filme quase iguala TDK. https://t.co/9hUP2qiVrf;2022-05-20 23:00:51+00:00;Twitter for Android
Eu queria muito um filme do Batman que ele vai na praia assim https://t.co/dp7olKe9Zm;2022-05-20 23:00:29+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 23:00:25+00:00;Twitter Web App
@iYuuung__ @victordripkk @FicaFelizKrl Mas meio que o Batman e sensível msm algumas HQs mostram esse lado mais psicologico dele e não um cara vestido de morcego que e grosseiro 🫤;2022-05-20 23:00:15+00:00;Twitter for Android
ow, daqui a duas semanas estaremos em junho de 2022. Junho de 2022. Semana passada eu tava ansioso pra ver The Batman. E na semana anterior eu tava ansioso pra ver No Way Home;2022-05-20 23:00:00+00:00;Twitter for Android
@Pesgrau Pq ele é o Batman;2022-05-20 22:59:58+00:00;Twitter for Android
"eu tenho…eu tenho uma camiseta do batman…

:| https://t.co/am2h9msoBD";2022-05-20 22:59:47+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:59:41+00:00;Twitter for Android
"Galera Jajá vai estreiar a prévia do rap de Batman Begins, vão lá!!
https://t.co/jvogM5mHHN";2022-05-20 22:59:15+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:59:09+00:00;Twitter for iPhone
o twitter? vc nunca imaginaria que tao falando do vilao ficticio charada inimigo do famoso super heroi batman, um branquelo rico de quadrinho que se veste numa roupa coladinha preta com orelinha e combate o crime https://t.co/IrZXpH1B0F https://t.co/4Bf8u2s9VA;2022-05-20 22:58:28+00:00;Twitter for Android
"Mano, o filme do Batman não é mt bom, porém, ganhou meu coração por causa da trilha sonora ser do Nirvana... Além de ser a ""Something In The Way"", meu amigo.....";2022-05-20 22:58:06+00:00;Twitter for Android
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 22:57:48+00:00;Twitter for Android
@vcmeconhec Se Bárbara é preguiçosa o Batman tem super poderes;2022-05-20 22:57:46+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 22:57:44+00:00;Twitter for Android
@KonoDIGO Burrou sobre o Batman mas MITOU PRA CARALHO SOBRE LONGE DE CASA;2022-05-20 22:57:42+00:00;Twitter for Android
RT @chaefeches: batman maconha;2022-05-20 22:57:04+00:00;SmiteCraft
batman maconha;2022-05-20 22:56:59+00:00;Twitter for iPhone
estou tão entediado que começo a considerar assistir the batman pra passar o tempo;2022-05-20 22:56:45+00:00;Twitter Web App
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:56:16+00:00;Twitter Web App
RT @JniorAb68912176: Ei @WagnerThomazoni já que incomoda tanto um personagem negro tendo moral e sendo uma pessoa boa, eu gostaria de te di…;2022-05-20 22:55:24+00:00;Twitter for Android
"acho o seguinte
batman do bale: eu gosto do batman dele mas não curto o bruce wayne 

batman do ben: não seu pra ver muito sobre ele, não teve filme solo mas era promissor sim 

batman do robert: melhor batman e melhor bruce, sem choro https://t.co/JoEoTrWIn8";2022-05-20 22:55:08+00:00;Twitter for Android
@BatalhaCart00n O do batman e o meu preferido . Não sabia que as cenas violentas de batman o retorno viraram pauta em programas da família americana .;2022-05-20 22:54:22+00:00;Twitter for iPhone
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 22:54:15+00:00;Twitter Web App
@NgmOdeiaIsso Homem-Aranha e mo cuzao igual ao Batman, se fosse ele matava todos os vilão assim a paz ia reinar;2022-05-20 22:54:08+00:00;Twitter for Android
@captainpeachess O ben, nasceu pra ser o Batman o cara parece um armário de tão parrudo que é;2022-05-20 22:54:04+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:53:57+00:00;Twitter Web App
@Mamarvete não, homem aranha é bom se você consome pouco, mas depois de assistir 9 filmes já cansa do peter(batman idém), outras personagens tipo capitão america, aquaman, hulk, Thor, superman, flash, arqueiro verde tu pode ler 15 capítulo por dia e todos os filme que não cansar da personag;2022-05-20 22:53:45+00:00;Twitter for Android
meia do batman kkkkkkkkk;2022-05-20 22:52:28+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:52:22+00:00;Twitter Web App
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:52:08+00:00;Twitter for Android
@CorsinoSarah @maria11terra Eu adorei-o nos 3 Batman e no Ford vs Ferrari.;2022-05-20 22:51:43+00:00;Twitter Web App
Aí é foda, o Batman n bate uma punheta, por isso ele ficou assim https://t.co/8h7Lv38fRx;2022-05-20 22:51:30+00:00;Twitter for Android
pior q o ben affleck é um cara gostoso, mas ele ficou estranho como batman sdkdskkds https://t.co/wrMkh0P7iN;2022-05-20 22:51:12+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:51:10+00:00;Twitter for Android
@markrhyuck essa morte é muito ridícula, ele foi treinado pelo o batman desde criança e morreu assim;2022-05-20 22:51:10+00:00;Twitter for Android
@Pesgrau Ele é o Batman;2022-05-20 22:50:44+00:00;Twitter for iPhone
@SuperFodaC @Mamarvete O caso do coringa é especial, o coringa nunca teve uma origem certa, e claramente o mais recente foi feito como base piada mortal, coringa é muito solta e da pra colocar isso, mas em personagens já construídos e trabalhados como o Batman fica muito absurdo e forçado;2022-05-20 22:50:37+00:00;Twitter for Android
"Qual é o nome que do filme que o noah fez?
a)mulan
b)batman
c)metal lords";2022-05-20 22:49:53+00:00;Twitter for Android
"RT @JUSTCEINBLACK: 📰 ─── O MORCEGO ESTÁ CONTRA NÓS?

Na noite passada, um veículo de potencial militar não-identificado foi visto em alta v…";2022-05-20 22:49:15+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:49:03+00:00;Twitter for iPhone
"RT @DCverso1: Por essa ninguém esperava! 

O #Batman apareceu rapidamente no filme #ChipandDaleRescueRangers

Lançado hoje na Disney Plus.…";2022-05-20 22:48:59+00:00;Twitter Web App
@CospSamu Esse batman ai do seu icon;2022-05-20 22:48:20+00:00;Twitter for Android
A gameplay do Batman no Multiversus é MT gostosa orra é essa;2022-05-20 22:48:13+00:00;Twitter for Android
@jrfontsp alguém chama o Batman que o Pinguim fugiu;2022-05-20 22:48:05+00:00;Twitter for Android
@fsoftaexo the batman você não assistiu;2022-05-20 22:48:03+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:47:26+00:00;Twitter for Android
"RT @davi_matz: Estava se perguntando se não tinha um vídeo do  #Batman da década 1960 e sua transformação em #TheBatman?
Tá na mão.

#fanar…";2022-05-20 22:47:17+00:00;Twitter for Android
@Koryandrsoft Ninguém aguenta mais Batman vs robin e de vdd o que a Flatline tá fazendo ali medingando espero que a Talia dê um pau nela;2022-05-20 22:46:42+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:46:10+00:00;Twitter Web App
"@Dc_da_depressao O batman que que foi transformado em uma lenda.
Cristian bale the best batman. https://t.co/XFE32VyzvA";2022-05-20 22:45:38+00:00;Twitter for Android
"@imlxcs @mrfahrenheit777 @Dc_da_depressao Vale lembrar que Batman Begins se passa em 2005 no primeiro ano dele como Morcegão e O Cavaleiro das Trevas 2-3 anos depois.

E lá ele faz um trabalho de detetive bem melhor.";2022-05-20 22:45:08+00:00;Twitter for Android
Ele é o batman https://t.co/g0UV1HLDpH;2022-05-20 22:45:02+00:00;Twitter for iPhone
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:44:10+00:00;Twitter for Android
@BuggyJokerr Sim, ele é muito bom, run de 2017 dele é pica demais e como pode ver pelos outros heróis, eu gosto do Batman kkkkkk;2022-05-20 22:44:05+00:00;Twitter for iPhone
Ele é o Batman https://t.co/LjNKftBr14;2022-05-20 22:43:55+00:00;Twitter for Android
@danigo_mm Uma cópia do Batman esquizofrênico, que personagem foda😐;2022-05-20 22:43:25+00:00;Twitter for Android
RT @Carloshigh1999: @MakavelliSccp1 @TNTSportsBR Eu assisti o primeiro tempo, os cara do Vasco dando a vida, mas o esquema é muito ruim. Me…;2022-05-20 22:43:23+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:43:21+00:00;Twitter Web App
"@unknyw @rafaekl34 @paoqdiaboamasou @gabibarros2001 @ygorpalopoli achar que a dc é incrível planejando é ser muito trouxa kkkkkkkkkkkkk só ver o universo compartilhado dela pra você ver a bagunça que é, querendo meter a mão em todos os filmes

ultimamente tão dando mais liberdade pros diretores como coringa e the batman";2022-05-20 22:43:08+00:00;Twitter Web App
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:42:32+00:00;Twitter for Android
"@NikouWayne Batman é brabinho, só não acho o melhor da editora. 
A DC não faz meu tipo total porque ela tem muito mais histórias cósmicas do que histórias como as do Homem-Aranha, talvez seja até por isso que eu prefira personagens mais pé no chão, mas eu amo.
HOMEM-ARANHA LONGE DE CASA!";2022-05-20 22:42:00+00:00;Twitter for Android
"@imlxcs @mrfahrenheit777 @Dc_da_depressao Quem que ele salvou? Literalmente todo mundo da lista do Charada acabou morrendo. O único que se safou foi o próprio Bruce, e isso porque o Alfred quase morreu no lugar dele por acidente.

(E o Bale também era inexperiente em Batman Begins e Cavaleiro das Trevas também)";2022-05-20 22:41:46+00:00;Twitter for Android
"bingo de filmes INCEL

fight club ✅
taxi driver  ✅
scarface  ✅
pulp fiction ✅ 
psicopata americano ✅
matrix ✅
driver✅
donnie darko ✅
lobo de w. street ✅
500 dias com ela ✅
joker ✅
o abutre ✅
o farol ✅
ilha do medo  ✅
a outra história americana ✅
the batman ✅ https://t.co/lo4MKANWHL";2022-05-20 22:41:45+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:41:05+00:00;Twitter for Android
@Dc_da_depressao O melhor batman é aquele que tbm aparece em Tico e Teco 🥱🥱;2022-05-20 22:40:57+00:00;Twitter for Android
@pierrezinho_ E o pior que tem inúmeras sessões de dr estranho, aqui mesmo na minha cidade tá tendo DOZE sessões, é interior do interior do com seis salas de cinema. Enquanto Batman não teve nem seis sessões e já saiu de cartaz.;2022-05-20 22:40:41+00:00;Twitter for iPhone
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:40:33+00:00;Twitter Web App
@laisw_ E eu sou o Batman;2022-05-20 22:40:33+00:00;Twitter for Android
"Eu sei que não existe um ""Momento Perfeito"" MUITO MENOS algo ""Predestinado""
Mas não quer dizer que sou imbecil suficiente pra querer ir sem preparo. Eu sou o Batman cacete";2022-05-20 22:40:10+00:00;Twitter for Android
'galera tem um idiota com uma fantasia de chifrinho de morcego querendo entrar na cena do crime' pqp, essa foi a ultima vez q tentei assistir batman;2022-05-20 22:40:02+00:00;Twitter Web App
@SaraCandida6 @Dc_da_depressao Eu prefiro o pênis cinzafilho de Batman;2022-05-20 22:39:58+00:00;Twitter for Android
"RT @DCverso1: Por essa ninguém esperava! 

O #Batman apareceu rapidamente no filme #ChipandDaleRescueRangers

Lançado hoje na Disney Plus.…";2022-05-20 22:39:56+00:00;Twitter for iPhone
@JniorAb68912176 @BatDarker @WagnerThomazoni Concordo com algumas coisas que ele fala no canal. Daqui a pouco vou assistir o vídeo sobre The Batman. As chances de eu concordar são baixas, mas estou aberto aos argumentos dele.;2022-05-20 22:39:19+00:00;Twitter for Android
ele é o batman https://t.co/EPn0CjsRIC;2022-05-20 22:38:52+00:00;Twitter Web App
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 22:38:27+00:00;Twitter Web App
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 22:38:12+00:00;Twitter for Android
"bingo de filmes INCEL

fight club ✅
taxi driver ❌
scarface ✅
pulp fiction ✅
psicopata americano ❌
matrix ✅
drive ❌
donnie darko ✅
lobo de w. street ❌
500 dias com ela ✅
joker ✅
o abutre❌
o farol ✅
ilha do medo ✅
a outra história americana ❌
the batman ✅ https://t.co/5CKrbPHuEj";2022-05-20 22:38:07+00:00;Twitter for Android
bong joon ho juntando dc e marvel num filme, to mais que preparada pra servir o batman e hulk;2022-05-20 22:37:56+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:37:54+00:00;Twitter for Android
@netaun Amg, tô adorando kkkkkkk é tipo Batman se tivesse poderes kkkkkkkkkk;2022-05-20 22:37:52+00:00;Twitter for Android
"@KonoDIGO Qual sua opinião sobre o Batman e a DC?
Qual filme vc mais odeia?";2022-05-20 22:37:48+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:37:43+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:37:24+00:00;Twitter Web App
"bingo de filmes INCEL

fight club ✅
taxi driver ❌
scarface (os 2) ✅
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive ✅
donnie darko ✅
lobo de w. street ✅
500 dias com ela ✅
joker ✅
o abutre ✅
o farol ✅
ilha do medo ✅
a outra história americana ✅
the batman ✅";2022-05-20 22:37:06+00:00;Twitter for Android
@a_monocerotis Batman, Nami, coisas fofinhas de papelaria, lol, marvel e dc, green day, pizza de pepperoni, enfim, muitas coisas hahahahah;2022-05-20 22:37:03+00:00;Twitter for iPhone
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:36:42+00:00;Twitter for Android
RT @JniorAb68912176: Ei @WagnerThomazoni já que incomoda tanto um personagem negro tendo moral e sendo uma pessoa boa, eu gostaria de te di…;2022-05-20 22:36:41+00:00;Twitter for Android
@peixoto_raf O passarinha em questão é o @Alabama_____ , confronte ele pois ele me divulgou esses seus problemas genitais, meu conselho pra vc é ir tirar esse capuz de Batman pq isso n é legal;2022-05-20 22:36:31+00:00;Twitter for Android
esse filme do batman e mo maneiro não sei pq falam que e ruim;2022-05-20 22:35:56+00:00;Twitter for Android
"RT @teamocrepuscuIo: eu tenho dois estilos de roupa

-puta de esquina
-batman";2022-05-20 22:35:49+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:35:26+00:00;Twitter for Android
RT @unknyw: @rafaekl34 @aj_jesus12 @paoqdiaboamasou @gabibarros2001 @ygorpalopoli a dc ta planejando tudo direitinho, prova eh essa sequenc…;2022-05-20 22:35:25+00:00;Twitter for Android
"RT @gabrielbatcave: - Construção do novo Hall da Justiça
- Batman convocando novos membros
- Asa Noturna falando com Superman sobre uma nov…";2022-05-20 22:35:04+00:00;Twitter for Android
"bingo de filmes INCEL

fight club ✅
taxi driver ✅
scarface ✅
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive ✅
donnie darko ✅
lobo de w. street ✅
500 dias com ela ✅
joker ✅
o abutre ✅
o farol ✅
ilha do medo ✅
a outra história americana ✅
the batman ✅

Pqp kkkk https://t.co/0OrXCDl7hW";2022-05-20 22:35:01+00:00;Twitter for Android
RT @Thumbseinerd: A pergunta que não cala, o batman solaria a feiticeira Escarlate msm com preparo? https://t.co/tqcS7z8Hdz;2022-05-20 22:34:22+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:34:11+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 22:34:06+00:00;Twitter Web App
